Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-SARAH


Slope: 35 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (CIS) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160704:1710,333.56,124.13,17.97,19.74,1.66,0.0
20160704:1810,154.32,55.18,8.55,19.05,1.45,0.0
20160704:1910,0.0,0.0,0.0,18.26,1.72,0.0
20160704:2010,0.0,0.0,0.0,16.96,1.79,0.0
20160704:2110,0.0,0.0,0.0,15.7,1.79,0.0
20160704:2210,0.0,0.0,0.0,14.61,1.72,0.0
20160704:2310,0.0,0.0,0.0,13.65,1.59,0.0
20160705:0010,0.0,0.0,0.0,12.89,1.52,0.0
20160705:0110,0.0,0.0,0.0,12.33,1.38,0.0
20160705:0210,0.0,0.0,0.0,11.78,1.31,0.0
20160705:0310,0.0,0.0,0.0,11.36,1.24,0.0
20160705:0410,93.16,32.41,6.35,11.28,1.1,0.0
20160705:0510,328.44,114.95,15.61,13.3,0.55,0.0
20160705:0610,998.72,294.72,25.4,16.35,0.41,0.0
20160705:0710,1853.64,515.5,35.4,18.92,0.48,0.0
20160705:0810,2557.08,715.13,45.21,20.64,0.55,0.0
20160705:0910,2908.44,822.07,54.24,21.95,1.17,0.0
20160705:1010,2646.56,742.35,61.35,22.57,1.79,0.0
20160705:1110,3094.64,872.24,64.63,23.13,2.69,0.0
20160705:1210,3041.08,852.51,62.58,23.07,2.97,0.0
20160705:1310,2841.48,790.74,56.19,23.21,3.03,0.0
20160705:1410,2420.56,667.18,47.49,22.37,2.83,0.0
20160705:1510,1909.16,531.06,37.79,22.37,2.69,0.0
20160705:1610,1017.36,307.21,27.8,21.55,2.55,0.0
20160705:1710,278.48,114.99,17.93,20.25,2.41,0.0
20160705:1810,141.72,51.68,8.51,19.4,2.14,0.0
20160705:1910,0.0,0.0,0.0,19.07,2.34,0.0
20160705:2010,0.0,0.0,0.0,18.03,2.14,0.0
20160705:2110,0.0,0.0,0.0,16.84,2.0,0.0
20160705:2210,0.0,0.0,0.0,15.86,1.86,0.0
20160705:2310,0.0,0.0,0.0,15.18,1.93,0.0
20160706:0010,0.0,0.0,0.0,15.05,2.07,0.0
20160706:0110,0.0,0.0,0.0,14.81,2.28,0.0
20160706:0210,0.0,0.0,0.0,14.73,2.41,0.0
20160706:0310,0.0,0.0,0.0,14.34,2.34,0.0
20160706:0410,90.96,33.28,6.25,14.07,2.28,0.0
20160706:0510,345.6,113.66,15.52,14.27,2.21,0.0
20160706:0610,973.8,280.07,25.31,14.73,3.03,0.0
20160706:0710,1910.2,514.07,35.3,15.24,3.24,0.0
20160706:0810,2687.76,718.09,45.11,15.84,3.66,0.0
20160706:0910,3202.28,866.16,54.14,16.68,3.86,0.0
20160706:1010,3027.16,822.27,61.25,17.39,3.86,0.0
20160706:1110,2402.28,651.16,64.53,18.02,3.72,0.0
20160706:1210,2617.32,712.43,62.5,18.79,3.66,0.0
20160706:1310,2015.96,548.67,56.13,19.25,3.59,0.0
20160706:1410,1453.04,399.48,47.44,19.3,3.45,0.0
20160706:1510,1639.44,450.07,37.75,19.04,3.31,0.0
20160706:1610,1005.88,295.96,27.76,18.82,3.17,0.0
20160706:1710,304.92,118.43,17.89,18.33,2.76,0.0
20160706:1810,155.56,54.31,8.47,17.44,2.0,0.0
20160706:1910,0.0,0.0,0.0,16.49,1.66,0.0
20160706:2010,0.0,0.0,0.0,15.17,1.38,0.0
20160706:2110,0.0,0.0,0.0,14.11,1.17,0.0
20160706:2210,0.0,0.0,0.0,14.95,0.55,0.0
20160706:2310,0.0,0.0,0.0,14.84,0.07,0.0
20160707:0010,0.0,0.0,0.0,14.63,0.41,0.0
20160707:0110,0.0,0.0,0.0,14.32,0.41,0.0
20160707:0210,0.0,0.0,0.0,13.97,0.14,0.0
20160707:0310,0.0,0.0,0.0,13.52,0.07,0.0
20160707:0410,86.92,31.53,6.15,12.87,0.34,0.0
20160707:0510,349.88,112.84,15.41,12.59,0.34,0.0
20160707:0610,1043.68,309.42,25.21,14.97,0.41,0.0
20160707:0710,1796.64,494.84,35.2,15.92,0.28,0.0
20160707:0810,2478.32,684.72,45.01,17.2,0.34,0.0
20160707:0910,2366.52,655.31,54.03,18.4,0.76,0.0
20160707:1010,2742.24,766.7,61.14,19.35,1.1,0.0
20160707:1110,3143.76,891.14,64.43,20.04,1.31,0.0
20160707:1210,2819.96,791.88,62.41,20.64,1.38,0.0
20160707:1310,3018.44,850.31,56.07,20.92,1.38,0.0
20160707:1410,2537.28,705.26,47.39,21.2,1.38,0.0
20160707:1510,1908.64,533.24,37.71,21.3,1.38,0.0
20160707:1610,1032.76,317.12,27.72,21.13,1.31,0.0
20160707:1710,271.68,114.33,17.84,20.7,1.1,0.0
20160707:1810,143.12,52.55,8.41,19.87,1.1,0.0
20160707:1910,0.0,0.0,0.0,18.72,1.31,0.0
20160707:2010,0.0,0.0,0.0,16.86,1.38,0.0
20160707:2110,0.0,0.0,0.0,15.5,1.38,0.0
20160707:2210,0.0,0.0,0.0,14.58,1.31,0.0
20160707:2310,0.0,0.0,0.0,13.69,1.31,0.0
20160708:0010,0.0,0.0,0.0,12.77,1.45,0.0
20160708:0110,0.0,0.0,0.0,12.19,1.45,0.0
20160708:0210,0.0,0.0,0.0,11.47,1.45,0.0
20160708:0310,0.0,0.0,0.0,10.9,1.45,0.0
20160708:0410,87.92,30.66,6.04,10.9,1.17,0.0
20160708:0510,259.36,106.01,15.31,12.55,0.76,0.0
20160708:0610,1012.96,300.15,25.11,15.95,0.55,0.0
20160708:0710,1466.76,407.33,35.1,18.11,0.76,0.0
20160708:0810,2551.8,707.94,44.91,19.52,0.83,0.0
20160708:0910,2990.48,850.52,53.92,21.44,0.76,0.0
20160708:1010,3322.68,973.88,61.02,22.99,0.55,0.0
20160708:1110,3205.6,933.92,64.32,24.27,0.97,0.0
20160708:1210,3079.56,887.43,62.32,25.23,1.52,0.0
20160708:1310,2934.2,834.49,56.0,25.74,2.07,0.0
20160708:1410,1657.8,466.84,47.34,25.97,2.69,0.0
20160708:1510,1194.6,342.3,37.66,25.71,2.97,0.0
20160708:1610,954.52,288.89,27.67,24.84,2.62,0.0
20160708:1710,317.92,105.59,17.79,23.61,2.28,0.0
20160708:1810,140.24,53.43,8.36,22.44,2.21,0.0
20160708:1910,0.0,0.0,0.0,21.34,2.34,0.0
20160708:2010,0.0,0.0,0.0,20.34,2.34,0.0
20160708:2110,0.0,0.0,0.0,19.3,2.21,0.0
20160708:2210,0.0,0.0,0.0,18.49,2.07,0.0
20160708:2310,0.0,0.0,0.0,17.88,2.14,0.0
20160709:0010,0.0,0.0,0.0,17.4,2.28,0.0
20160709:0110,0.0,0.0,0.0,17.23,2.41,0.0
20160709:0210,0.0,0.0,0.0,17.0,2.55,0.0
20160709:0310,0.0,0.0,0.0,17.16,2.34,0.0
20160709:0410,60.12,25.4,5.93,16.83,2.41,0.0
20160709:0510,122.52,44.54,15.2,17.23,2.41,0.0
20160709:0610,599.92,176.5,25.0,18.01,2.28,0.0
20160709:0710,1178.84,329.59,35.0,19.58,2.34,0.0
20160709:0810,1969.28,540.74,44.8,20.61,2.34,0.0
20160709:0910,2848.72,788.75,53.81,21.55,2.76,0.0
20160709:1010,2948.36,821.22,60.9,22.29,3.03,0.0
20160709:1110,2454.8,680.6,64.2,22.86,3.1,0.0
20160709:1210,2518.12,700.14,62.22,23.31,2.97,0.0
20160709:1310,2671.24,743.75,55.92,23.95,3.03,0.0
20160709:1410,2553.12,706.34,47.27,24.44,3.45,0.0
20160709:1510,1380.08,389.64,37.61,24.39,3.24,0.0
20160709:1610,1008.0,308.71,27.62,23.65,2.0,0.0
20160709:1710,277.48,116.78,17.73,23.62,1.79,0.0
20160709:1810,139.68,53.43,8.29,22.52,1.38,0.0
20160709:1910,0.0,0.0,0.0,21.31,1.45,0.0
20160709:2010,0.0,0.0,0.0,19.56,1.66,0.0
20160709:2110,0.0,0.0,0.0,18.26,1.79,0.0
20160709:2210,0.0,0.0,0.0,17.08,1.52,0.0
20160709:2310,0.0,0.0,0.0,17.38,0.97,0.0
20160710:0010,0.0,0.0,0.0,17.59,0.83,0.0
20160710:0110,0.0,0.0,0.0,17.4,0.76,0.0
20160710:0210,0.0,0.0,0.0,15.28,1.17,0.0
20160710:0310,0.0,0.0,0.0,14.06,1.31,0.0
20160710:0410,83.04,30.66,5.81,13.5,1.38,0.0
20160710:0510,295.96,109.07,15.09,15.03,1.1,0.0
20160710:0610,1010.56,303.42,24.89,18.38,1.24,0.0
20160710:0710,1862.84,515.56,34.89,20.24,1.79,0.0
20160710:0810,2583.88,714.36,44.69,21.83,2.07,0.0
20160710:0910,3116.8,879.98,53.69,23.32,2.14,0.0
20160710:1010,3425.36,989.59,60.78,24.71,2.07,0.0
20160710:1110,3427.0,998.89,64.08,25.89,2.0,0.0
20160710:1210,3336.68,973.73,62.12,26.84,1.86,0.0
20160710:1310,3121.48,904.15,55.84,27.52,1.66,0.0
20160710:1410,2553.44,729.0,47.21,27.93,1.38,0.0
20160710:1510,1802.8,517.77,37.54,27.98,1.24,0.0
20160710:1610,994.68,314.19,27.56,27.62,1.24,0.0
20160710:1710,368.24,131.1,17.67,27.02,1.24,0.0
20160710:1810,122.6,50.8,8.22,25.92,1.17,0.0
20160710:1910,0.0,0.0,0.0,24.48,1.79,0.0
20160710:2010,0.0,0.0,0.0,22.59,2.0,0.0
20160710:2110,0.0,0.0,0.0,20.93,1.86,0.0
20160710:2210,0.0,0.0,0.0,19.92,1.93,0.0
20160710:2310,0.0,0.0,0.0,19.67,2.14,0.0
20160711:0010,0.0,0.0,0.0,19.54,2.34,0.0
20160711:0110,0.0,0.0,0.0,19.48,2.34,0.0
20160711:0210,0.0,0.0,0.0,19.29,2.28,0.0
20160711:0310,0.0,0.0,0.0,18.8,2.14,0.0
20160711:0410,71.28,29.78,5.69,18.3,1.86,0.0
20160711:0510,314.88,108.61,14.98,19.06,1.52,0.0
20160711:0610,685.68,205.87,24.78,21.57,1.1,0.0
20160711:0710,1610.12,455.6,34.77,23.72,0.97,0.0
20160711:0810,2370.84,672.72,44.57,25.77,0.83,0.0
20160711:0910,3015.04,879.04,53.57,27.39,0.9,0.0
20160711:1010,2631.6,763.94,60.65,28.49,0.9,0.0
20160711:1110,2807.4,820.36,63.95,29.07,1.1,0.0
20160711:1210,2320.72,669.11,62.01,28.94,1.1,0.0
20160711:1310,2771.28,801.62,55.75,27.67,1.03,0.0
20160711:1410,456.16,147.55,47.13,27.69,0.83,0.0
20160711:1510,295.96,103.01,37.48,27.87,1.03,0.0
20160711:1610,875.2,268.39,27.49,27.6,1.59,0.0
20160711:1710,202.0,74.24,17.6,25.84,1.52,0.0
20160711:1810,96.08,41.17,8.15,23.92,1.24,0.0
20160711:1910,0.0,0.0,0.0,22.96,1.45,0.0
20160711:2010,0.0,0.0,0.0,22.04,1.45,0.0
20160711:2110,0.0,0.0,0.0,21.04,1.31,0.0
20160711:2210,0.0,0.0,0.0,20.33,1.45,0.0
20160711:2310,0.0,0.0,0.0,19.73,1.24,0.0
20160712:0010,0.0,0.0,0.0,19.37,1.38,0.0
20160712:0110,0.0,0.0,0.0,19.1,1.24,0.0
20160712:0210,0.0,0.0,0.0,18.73,0.97,0.0
20160712:0310,0.0,0.0,0.0,18.38,0.9,0.0
20160712:0410,46.88,21.9,5.57,18.24,1.52,0.0
20160712:0510,84.0,33.41,14.86,17.89,3.17,0.0
20160712:0610,375.2,114.02,24.66,16.78,2.97,0.0
20160712:0710,856.16,244.51,34.66,18.41,0.97,0.0
20160712:0810,401.76,123.43,44.45,18.66,1.31,0.0
20160712:0910,245.6,80.74,53.44,18.77,1.66,0.0
20160712:1010,592.68,173.54,60.51,18.15,2.07,0.0
20160712:1110,1012.92,284.53,63.81,18.03,2.0,0.0
20160712:1210,704.4,203.24,61.89,18.26,2.07,0.0
20160712:1310,1388.92,383.84,55.65,18.27,2.07,0.0
20160712:1410,290.44,92.8,47.05,18.46,1.86,0.0
20160712:1510,457.32,138.27,37.4,18.81,1.86,0.0
20160712:1610,86.76,34.34,27.42,17.87,1.59,0.0
20160712:1710,229.56,75.17,17.53,17.42,1.72,0.0
20160712:1810,10.16,7.88,8.07,16.88,1.86,0.0
20160712:1910,0.0,0.0,0.0,15.25,0.69,0.0
20160712:2010,0.0,0.0,0.0,15.3,0.41,0.0
20160712:2110,0.0,0.0,0.0,15.22,0.55,0.0
20160712:2210,0.0,0.0,0.0,15.16,0.48,0.0
20160712:2310,0.0,0.0,0.0,15.18,0.48,0.0
20160713:0010,0.0,0.0,0.0,14.99,0.69,0.0
20160713:0110,0.0,0.0,0.0,14.74,0.97,0.0
20160713:0210,0.0,0.0,0.0,14.7,0.55,0.0
20160713:0310,0.0,0.0,0.0,14.55,0.62,0.0
20160713:0410,4.24,4.38,5.44,14.46,1.03,0.0
20160713:0510,217.84,69.89,14.73,14.29,0.69,0.0
20160713:0610,870.32,251.72,24.54,14.41,0.76,0.0
20160713:0710,1792.6,485.3,34.54,15.12,2.28,0.0
20160713:0810,2340.8,631.21,44.33,15.3,1.93,0.0
20160713:0910,2175.32,592.1,53.31,16.06,1.45,0.0
20160713:1010,294.88,92.8,60.37,16.82,1.17,0.0
20160713:1110,397.44,121.57,63.67,17.7,0.83,0.0
20160713:1210,319.64,100.23,61.77,17.45,0.83,0.0
20160713:1310,695.04,200.45,55.55,17.03,0.76,0.0
20160713:1410,1001.16,280.92,46.97,16.08,0.34,0.0
20160713:1510,328.16,100.23,37.33,15.09,1.52,0.0
20160713:1610,178.88,58.47,27.34,14.17,2.62,0.0
20160713:1710,105.6,37.12,17.45,13.4,3.24,0.0
20160713:1810,33.64,14.89,7.98,12.9,3.93,0.0
20160713:1910,0.0,0.0,0.0,11.84,3.31,0.0
20160713:2010,0.0,0.0,0.0,11.56,3.45,0.0
20160713:2110,0.0,0.0,0.0,11.39,3.31,0.0
20160713:2210,0.0,0.0,0.0,11.17,3.38,0.0
20160713:2310,0.0,0.0,0.0,10.94,3.38,0.0
20160714:0010,0.0,0.0,0.0,10.67,3.38,0.0
20160714:0110,0.0,0.0,0.0,10.34,3.52,0.0
20160714:0210,0.0,0.0,0.0,10.14,3.38,0.0
20160714:0310,0.0,0.0,0.0,9.99,3.45,0.0
20160714:0410,40.4,15.77,5.31,9.77,3.45,0.0
20160714:0510,86.88,29.7,14.61,9.91,3.52,0.0
20160714:0610,112.16,37.12,24.42,10.21,2.97,0.0
20160714:0710,199.64,61.25,34.42,10.24,3.66,0.0
20160714:0810,429.0,122.5,44.21,10.73,3.38,0.0
20160714:0910,1131.96,304.62,53.18,11.12,3.24,0.0
20160714:1010,1287.4,345.1,60.23,11.77,3.79,0.0
20160714:1110,2416.04,640.91,63.52,12.38,3.79,0.0
20160714:1210,2392.48,637.65,61.63,13.46,3.59,0.0
20160714:1310,2381.56,636.04,55.45,13.94,3.24,0.0
20160714:1410,1887.28,506.13,46.88,14.18,2.62,0.0
20160714:1510,1552.04,421.21,37.24,14.15,1.93,0.0
20160714:1610,764.16,215.72,27.26,13.45,2.14,0.0
20160714:1710,93.92,33.41,17.36,12.78,2.34,0.0
20160714:1810,146.84,48.18,7.89,12.17,2.28,0.0
20160714:1910,0.0,0.0,0.0,11.68,1.86,0.0
20160714:2010,0.0,0.0,0.0,10.76,2.34,0.0
20160714:2110,0.0,0.0,0.0,9.89,2.69,0.0
20160714:2210,0.0,0.0,0.0,9.71,2.69,0.0
20160714:2310,0.0,0.0,0.0,9.6,2.62,0.0
20160715:0010,0.0,0.0,0.0,9.29,2.62,0.0
20160715:0110,0.0,0.0,0.0,8.87,2.69,0.0
20160715:0210,0.0,0.0,0.0,8.67,2.69,0.0
20160715:0310,0.0,0.0,0.0,8.82,2.62,0.0
20160715:0410,76.96,26.28,5.18,8.77,2.41,0.0
20160715:0510,274.08,101.2,14.48,9.15,2.14,0.0
20160715:0610,988.04,280.85,24.29,10.29,2.76,0.0
20160715:0710,838.52,229.14,34.29,10.88,2.62,0.0
20160715:0810,1083.96,294.29,44.08,12.16,2.34,0.0
20160715:0910,651.8,183.75,53.04,13.36,2.34,0.0
20160715:1010,463.64,135.49,60.07,14.5,2.41,0.0
20160715:1110,675.64,192.1,63.36,15.39,2.55,0.0
20160715:1210,729.72,206.95,61.5,16.06,2.69,0.0
20160715:1310,1609.08,437.21,55.33,16.39,2.83,0.0
20160715:1410,648.48,185.6,46.78,16.28,3.17,0.0
20160715:1510,1002.68,277.02,37.15,15.6,3.38,0.0
20160715:1610,1037.52,301.44,27.17,15.15,3.1,0.0
20160715:1710,377.6,126.57,17.27,15.01,2.9,0.0
20160715:1810,138.76,47.3,7.79,14.31,2.34,0.0
20160715:1910,0.0,0.0,0.0,13.43,1.45,0.0
20160715:2010,0.0,0.0,0.0,12.42,1.17,0.0
20160715:2110,0.0,0.0,0.0,11.42,1.52,0.0
20160715:2210,0.0,0.0,0.0,10.52,1.66,0.0
20160715:2310,0.0,0.0,0.0,9.97,1.59,0.0
20160716:0010,0.0,0.0,0.0,9.13,1.52,0.0
20160716:0110,0.0,0.0,0.0,9.12,1.38,0.0
20160716:0210,0.0,0.0,0.0,9.04,1.45,0.0
20160716:0310,0.0,0.0,0.0,8.75,1.66,0.0
20160716:0410,33.08,13.14,5.04,8.9,1.66,0.0
20160716:0510,174.96,54.75,14.35,10.21,1.45,0.0
20160716:0610,834.92,236.98,24.17,11.89,1.59,0.0
20160716:0710,1315.36,356.27,34.16,12.85,1.93,0.0
20160716:0810,2041.6,546.92,43.94,14.15,2.28,0.0
20160716:0910,2135.6,573.9,52.9,15.27,2.83,0.0
20160716:1010,2678.72,724.38,59.92,15.84,2.97,0.0
20160716:1110,2273.52,615.92,63.2,16.35,2.69,0.0
20160716:1210,2430.68,661.24,61.35,16.8,2.41,0.0
20160716:1310,2930.56,801.22,55.21,17.5,2.62,0.0
20160716:1410,2205.4,598.22,46.67,17.78,2.62,0.0
20160716:1510,1789.76,490.36,37.06,17.76,2.28,0.0
20160716:1610,597.12,174.88,27.08,17.57,1.86,0.0
20160716:1710,266.32,110.53,17.17,17.08,1.72,0.0
20160716:1810,119.08,42.92,7.68,16.22,2.0,0.0
20160716:1910,0.0,0.0,0.0,15.59,2.0,0.0
20160716:2010,0.0,0.0,0.0,14.67,2.0,0.0
20160716:2110,0.0,0.0,0.0,13.99,1.93,0.0
20160716:2210,0.0,0.0,0.0,13.15,1.86,0.0
20160716:2310,0.0,0.0,0.0,12.82,1.79,0.0
20160717:0010,0.0,0.0,0.0,12.44,1.86,0.0
20160717:0110,0.0,0.0,0.0,12.13,1.86,0.0
20160717:0210,0.0,0.0,0.0,12.05,1.86,0.0
20160717:0310,0.0,0.0,0.0,11.9,1.86,0.0
20160717:0410,23.92,11.39,4.9,12.3,1.72,0.0
20160717:0510,293.6,92.21,14.21,12.95,1.66,0.0
20160717:0610,450.96,132.25,24.03,13.97,1.59,0.0
20160717:0710,1031.96,285.39,34.03,14.74,1.52,0.0
20160717:0810,1472.72,400.89,43.81,15.83,2.07,0.0
20160717:0910,2073.72,561.77,52.75,16.58,2.34,0.0
20160717:1010,2631.0,718.24,59.76,18.02,2.76,0.0
20160717:1110,2376.64,652.41,63.04,19.59,2.62,0.0
20160717:1210,1977.72,543.81,61.2,19.97,2.48,0.0
20160717:1310,1846.16,508.62,55.08,20.32,2.34,0.0
20160717:1410,1893.8,521.67,46.56,20.67,2.21,0.0
20160717:1510,1336.96,374.88,36.96,21.4,2.28,0.0
20160717:1610,984.16,294.69,26.98,21.3,2.21,0.0
20160717:1710,379.52,125.71,17.07,20.91,1.59,0.0
20160717:1810,67.68,29.78,7.57,20.19,1.45,0.0
20160717:1910,0.0,0.0,0.0,19.19,1.72,0.0
20160717:2010,0.0,0.0,0.0,17.55,1.93,0.0
20160717:2110,0.0,0.0,0.0,16.38,1.86,0.0
20160717:2210,0.0,0.0,0.0,15.94,1.86,0.0
20160717:2310,0.0,0.0,0.0,15.48,1.79,0.0
20160718:0010,0.0,0.0,0.0,15.22,1.72,0.0
20160718:0110,0.0,0.0,0.0,14.92,1.66,0.0
20160718:0210,0.0,0.0,0.0,14.45,1.59,0.0
20160718:0310,0.0,0.0,0.0,13.99,1.52,0.0
20160718:0410,45.8,19.27,4.76,13.71,1.45,0.0
20160718:0510,300.0,99.09,14.08,14.8,0.97,0.0
20160718:0610,677.6,199.39,23.9,17.41,0.76,0.0
20160718:0710,1276.72,356.34,33.9,18.63,1.1,0.0
20160718:0810,1868.16,515.2,43.67,19.8,1.31,0.0
20160718:0910,2918.44,819.46,52.6,21.05,1.38,0.0
20160718:1010,2076.08,578.46,59.59,22.03,1.59,0.0
20160718:1110,3004.48,850.66,62.87,22.43,1.79,0.0
20160718:1210,3008.24,851.67,61.05,22.57,1.79,0.0
20160718:1310,2986.64,840.44,54.95,22.73,2.0,0.0
20160718:1410,2146.76,596.98,46.45,23.08,1.93,0.0
20160718:1510,1464.64,413.23,36.85,23.02,1.66,0.0
20160718:1610,962.36,290.91,26.87,22.38,1.1,0.0
20160718:1710,292.2,116.66,16.96,22.17,0.62,0.0
20160718:1810,118.6,46.42,7.46,21.51,1.17,0.0
20160718:1910,0.0,0.0,0.0,20.59,1.03,0.0
20160718:2010,0.0,0.0,0.0,19.02,1.1,0.0
20160718:2110,0.0,0.0,0.0,17.48,1.1,0.0
20160718:2210,0.0,0.0,0.0,16.76,1.1,0.0
20160718:2310,0.0,0.0,0.0,16.41,0.97,0.0
20160719:0010,0.0,0.0,0.0,16.74,0.76,0.0
20160719:0110,0.0,0.0,0.0,16.48,0.34,0.0
20160719:0210,0.0,0.0,0.0,15.98,0.14,0.0
20160719:0310,0.0,0.0,0.0,15.39,0.28,0.0
20160719:0410,49.28,21.02,4.61,14.91,0.41,0.0
20160719:0510,275.84,99.93,13.93,15.03,0.34,0.0
20160719:0610,962.44,289.89,23.76,17.38,0.34,0.0
20160719:0710,1809.2,504.32,33.76,19.51,0.55,0.0
20160719:0810,2507.4,700.09,43.52,21.19,0.76,0.0
20160719:0910,3070.32,875.86,52.45,22.6,1.03,0.0
20160719:1010,3365.88,977.49,59.42,23.72,1.31,0.0
20160719:1110,3411.76,998.51,62.69,24.44,1.31,0.0
20160719:1210,3323.8,968.74,60.88,25.02,1.38,0.0
20160719:1310,3108.24,896.12,54.81,25.42,1.31,0.0
20160719:1410,2564.08,725.72,46.33,25.58,1.31,0.0
20160719:1510,1852.56,526.6,36.73,25.56,1.24,0.0
20160719:1610,1004.96,314.55,26.76,25.28,1.17,0.0
20160719:1710,254.24,111.58,16.84,24.72,1.1,0.0
20160719:1810,113.92,46.42,7.33,23.55,1.31,0.0
20160719:1910,0.0,0.0,0.0,22.07,1.93,0.0
20160719:2010,0.0,0.0,0.0,20.23,2.0,0.0
20160719:2110,0.0,0.0,0.0,18.8,2.0,0.0
20160719:2210,0.0,0.0,0.0,17.61,1.93,0.0
20160719:2310,0.0,0.0,0.0,16.55,1.79,0.0
20160720:0010,0.0,0.0,0.0,15.73,1.66,0.0
20160720:0110,0.0,0.0,0.0,15.11,1.52,0.0
20160720:0210,0.0,0.0,0.0,14.49,1.45,0.0
20160720:0310,0.0,0.0,0.0,13.96,1.52,0.0
20160720:0410,51.52,21.02,4.46,13.57,1.59,0.0
20160720:0510,268.48,98.06,13.79,14.67,1.17,0.0
20160720:0610,959.04,289.49,23.62,18.24,0.97,0.0
20160720:0710,1789.68,500.65,33.62,20.97,0.83,0.0
20160720:0810,2497.64,699.52,43.38,22.8,1.03,0.0
20160720:0910,3055.16,875.46,52.29,24.22,1.17,0.0
20160720:1010,3301.72,965.95,59.25,25.11,1.1,0.0
20160720:1110,3369.96,999.23,62.5,25.86,0.9,0.0
20160720:1210,3249.28,962.29,60.71,26.42,0.69,0.0
20160720:1310,3044.48,891.35,54.67,26.82,0.62,0.0
20160720:1410,2541.44,729.38,46.2,27.08,0.62,0.0
20160720:1510,1825.24,523.62,36.62,27.01,0.83,0.0
20160720:1610,991.68,311.8,26.64,26.62,1.1,0.0
20160720:1710,250.44,110.89,16.72,25.86,1.31,0.0
20160720:1810,106.72,44.67,7.21,24.29,1.79,0.0
20160720:1910,0.0,0.0,0.0,23.19,1.72,0.0
20160720:2010,0.0,0.0,0.0,21.08,1.86,0.0
20160720:2110,0.0,0.0,0.0,19.48,1.72,0.0
20160720:2210,0.0,0.0,0.0,18.17,1.59,0.0
20160720:2310,0.0,0.0,0.0,17.03,1.59,0.0
20160721:0010,0.0,0.0,0.0,16.17,1.59,0.0
20160721:0110,0.0,0.0,0.0,15.76,1.66,0.0
20160721:0210,0.0,0.0,0.0,15.28,1.59,0.0
20160721:0310,0.0,0.0,0.0,14.94,1.52,0.0
20160721:0410,28.6,14.01,4.3,14.75,1.38,0.0
20160721:0510,40.16,18.56,13.64,16.05,0.83,0.0
20160721:0610,119.68,44.54,23.48,18.23,0.83,0.0
20160721:0710,205.6,69.6,33.48,19.19,3.38,0.0
20160721:0810,1413.92,389.12,43.23,18.75,2.55,0.0
20160721:0910,1397.36,387.68,52.13,18.83,1.52,0.0
20160721:1010,743.72,217.16,59.07,20.03,0.55,0.0
20160721:1110,2180.68,612.23,62.31,22.27,0.97,0.0
20160721:1210,698.44,208.8,60.54,23.66,1.03,0.0
20160721:1310,1354.12,387.67,54.51,24.4,0.55,0.0
20160721:1410,150.12,58.47,46.07,24.87,0.34,0.0
20160721:1510,1175.2,339.98,36.49,25.02,0.62,0.0
20160721:1610,470.52,148.53,26.52,24.42,0.55,0.0
20160721:1710,364.96,120.94,16.6,21.66,2.0,0.0
20160721:1810,116.2,44.67,7.07,20.11,1.79,0.0
20160721:1910,0.0,0.0,0.0,19.42,1.59,0.0
20160721:2010,0.0,0.0,0.0,18.6,1.52,0.0
20160721:2110,0.0,0.0,0.0,17.7,1.59,0.0
20160721:2210,0.0,0.0,0.0,17.11,1.52,0.0
20160721:2310,0.0,0.0,0.0,16.73,1.52,0.0
20160722:0010,0.0,0.0,0.0,16.13,1.17,0.0
20160722:0110,0.0,0.0,0.0,16.6,0.62,0.0
20160722:0210,0.0,0.0,0.0,16.13,0.34,0.0
20160722:0310,0.0,0.0,0.0,15.81,0.28,0.0
20160722:0410,5.4,5.26,4.15,15.43,0.28,0.0
20160722:0510,278.2,92.96,13.49,15.54,0.14,0.0
20160722:0610,866.2,256.73,23.33,17.06,0.76,0.0
20160722:0710,1736.84,481.99,33.33,18.85,0.83,0.0
20160722:0810,2493.96,690.3,43.08,20.19,1.17,0.0
20160722:0910,3001.08,843.86,51.96,21.33,1.52,0.0
20160722:1010,3035.44,858.97,58.88,22.22,1.72,0.0
20160722:1110,2888.44,816.66,62.12,23.12,1.86,0.0
20160722:1210,2667.96,750.62,60.35,23.89,2.07,0.0
20160722:1310,2648.52,741.53,54.36,24.18,2.41,0.0
20160722:1410,1886.36,526.11,45.93,24.32,2.41,0.0
20160722:1510,926.88,269.29,36.36,24.11,2.21,0.0
20160722:1610,552.24,169.51,26.39,23.49,1.52,0.0
20160722:1710,253.24,86.66,16.47,22.78,1.31,0.0
20160722:1810,41.0,21.9,6.93,21.94,1.24,0.0
20160722:1910,0.0,0.0,0.0,20.39,1.86,0.0
20160722:2010,0.0,0.0,0.0,19.42,1.79,0.0
20160722:2110,0.0,0.0,0.0,18.72,1.66,0.0
20160722:2210,0.0,0.0,0.0,18.2,1.72,0.0
20160722:2310,0.0,0.0,0.0,17.91,1.66,0.0
20160723:0010,0.0,0.0,0.0,17.55,1.52,0.0
20160723:0110,0.0,0.0,0.0,17.02,1.52,0.0
