Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-SARAH2


Slope: 37 deg. (optimum)
Azimuth: 4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160409:1210,692.6,187.12,47.81,7.54,1.86,0.0
20160409:1310,489.16,137.59,42.71,7.92,2.21,0.0
20160409:1410,377.48,110.07,35.18,7.71,2.0,0.0
20160409:1510,407.12,117.41,26.19,7.56,1.52,0.0
20160409:1610,250.24,78.37,16.45,7.51,1.17,0.0
20160409:1710,88.92,37.33,6.46,7.14,0.34,0.0
20160409:1810,0.0,0.0,0.0,6.67,0.55,0.0
20160409:1910,0.0,0.0,0.0,6.25,0.76,0.0
20160409:2010,0.0,0.0,0.0,5.77,0.83,0.0
20160409:2110,0.0,0.0,0.0,5.59,0.69,0.0
20160409:2210,0.0,0.0,0.0,5.38,0.69,0.0
20160409:2310,0.0,0.0,0.0,5.06,0.9,0.0
20160410:0010,0.0,0.0,0.0,5.12,0.97,0.0
20160410:0110,0.0,0.0,0.0,5.09,0.97,0.0
20160410:0210,0.0,0.0,0.0,5.05,0.9,0.0
20160410:0310,0.0,0.0,0.0,5.03,0.83,0.0
20160410:0410,0.0,0.0,0.0,4.94,0.76,0.0
20160410:0510,47.6,23.19,5.15,4.85,0.69,0.0
20160410:0610,385.0,113.95,15.15,5.4,0.34,0.0
20160410:0710,1040.96,274.36,24.97,6.32,0.28,0.0
20160410:0810,1323.64,343.37,34.13,7.2,0.48,0.0
20160410:0910,1792.8,466.08,41.98,9.04,0.76,0.0
20160410:1010,2468.32,648.26,47.57,9.9,1.1,0.0
20160410:1110,2672.68,704.34,49.82,10.45,1.45,0.0
20160410:1210,1282.0,336.95,48.16,11.07,1.79,0.0
20160410:1310,993.64,264.35,43.01,11.02,2.0,0.0
20160410:1410,778.28,211.09,35.44,11.24,2.0,0.0
20160410:1510,907.32,242.66,26.43,11.38,2.28,0.0
20160410:1610,950.4,265.1,16.68,11.13,2.55,0.0
20160410:1710,135.6,58.25,6.68,10.45,2.14,0.0
20160410:1810,0.0,0.0,0.0,8.93,1.86,0.0
20160410:1910,0.0,0.0,0.0,8.18,2.14,0.0
20160410:2010,0.0,0.0,0.0,6.97,2.14,0.0
20160410:2110,0.0,0.0,0.0,5.93,2.21,0.0
20160410:2210,0.0,0.0,0.0,5.24,2.34,0.0
20160410:2310,0.0,0.0,0.0,4.82,2.55,0.0
20160411:0010,0.0,0.0,0.0,4.41,2.48,0.0
20160411:0110,0.0,0.0,0.0,3.99,2.28,0.0
20160411:0210,0.0,0.0,0.0,3.43,2.07,0.0
20160411:0310,0.0,0.0,0.0,2.92,2.0,0.0
20160411:0410,0.0,0.0,0.0,2.56,2.07,0.0
20160411:0510,62.72,27.48,5.47,2.28,2.07,0.0
20160411:0610,319.6,95.09,15.47,3.78,1.93,0.0
20160411:0710,674.32,181.57,25.29,6.19,2.34,0.0
20160411:0810,1144.84,297.4,34.47,8.19,2.21,0.0
20160411:0910,3327.68,875.83,42.34,10.18,2.28,0.0
20160411:1010,3707.52,996.33,47.94,11.98,2.48,0.0
20160411:1110,3874.64,1054.32,50.19,13.39,2.62,0.0
20160411:1210,3758.48,1024.07,48.5,14.44,2.62,0.0
20160411:1310,3465.8,935.28,43.31,15.06,2.69,0.0
20160411:1410,2831.32,752.71,35.7,15.4,2.55,0.0
20160411:1510,2043.88,541.35,26.67,15.18,2.28,0.0
20160411:1610,995.24,283.35,16.91,14.74,1.79,0.0
20160411:1710,145.04,65.29,6.91,13.81,1.52,0.0
20160411:1810,0.0,0.0,0.0,12.11,2.0,0.0
20160411:1910,0.0,0.0,0.0,10.64,1.79,0.0
20160411:2010,0.0,0.0,0.0,9.29,1.79,0.0
20160411:2110,0.0,0.0,0.0,8.13,1.59,0.0
20160411:2210,0.0,0.0,0.0,7.11,1.31,0.0
20160411:2310,0.0,0.0,0.0,6.8,1.03,0.0
20160412:0010,0.0,0.0,0.0,6.5,0.9,0.0
20160412:0110,0.0,0.0,0.0,5.9,0.9,0.0
20160412:0210,0.0,0.0,0.0,5.98,0.83,0.0
20160412:0310,0.0,0.0,0.0,5.96,0.48,0.0
20160412:0410,0.0,0.0,0.0,5.54,0.55,0.0
20160412:0510,44.92,22.33,5.79,4.47,0.9,0.0
20160412:0610,229.44,72.46,15.79,5.63,0.97,0.0
20160412:0710,136.04,48.62,25.62,7.77,1.93,0.0
20160412:0810,169.44,57.79,34.81,9.21,2.48,0.0
20160412:0910,1223.16,319.93,42.69,10.73,2.76,0.0
20160412:1010,1964.36,510.04,48.31,11.61,2.55,0.0
20160412:1110,3276.32,877.53,50.56,12.93,2.34,0.0
20160412:1210,3121.16,840.55,48.84,13.56,1.86,0.0
20160412:1310,3281.96,897.11,43.61,14.3,1.38,0.0
20160412:1410,2659.24,715.65,35.97,14.83,1.17,0.0
20160412:1510,2003.2,537.64,26.9,14.95,0.83,0.0
20160412:1610,1014.16,290.88,17.13,14.65,0.48,0.0
20160412:1710,148.24,68.62,7.13,13.99,0.34,0.0
20160412:1810,0.0,0.0,0.0,12.49,1.1,0.0
20160412:1910,0.0,0.0,0.0,9.76,1.93,0.0
20160412:2010,0.0,0.0,0.0,8.23,1.79,0.0
20160412:2110,0.0,0.0,0.0,6.97,1.79,0.0
20160412:2210,0.0,0.0,0.0,6.18,1.66,0.0
20160412:2310,0.0,0.0,0.0,6.1,1.31,0.0
20160413:0010,0.0,0.0,0.0,6.96,0.76,0.0
20160413:0110,0.0,0.0,0.0,6.61,0.48,0.0
20160413:0210,0.0,0.0,0.0,5.52,0.83,0.0
20160413:0310,0.0,0.0,0.0,4.05,1.24,0.0
20160413:0410,0.0,0.0,0.0,3.59,1.52,0.0
20160413:0510,68.28,29.2,6.11,3.24,1.66,0.0
20160413:0610,656.2,201.62,16.1,5.81,0.97,0.0
20160413:0710,1670.4,445.13,25.94,9.07,0.14,0.0
20160413:0810,2571.84,681.92,35.14,11.17,0.83,0.0
20160413:0910,3166.8,852.25,43.05,13.05,1.59,0.0
20160413:1010,3618.36,993.6,48.68,14.61,1.93,0.0
20160413:1110,3776.88,1056.54,50.93,15.8,1.72,0.0
20160413:1210,3611.88,1018.4,49.17,16.5,1.24,0.0
20160413:1310,432.36,128.42,43.9,16.4,1.03,0.0
20160413:1410,130.24,48.62,36.22,16.07,0.97,0.0
20160413:1510,86.84,35.77,27.14,13.33,2.34,0.0
20160413:1610,424.48,123.78,17.36,10.99,4.48,0.0
20160413:1710,118.88,46.53,7.36,9.57,3.45,0.0
20160413:1810,0.0,0.0,0.0,8.85,2.69,0.0
20160413:1910,0.0,0.0,0.0,8.35,2.69,0.0
20160413:2010,0.0,0.0,0.0,7.63,2.69,0.0
20160413:2110,0.0,0.0,0.0,7.09,2.62,0.0
20160413:2210,0.0,0.0,0.0,6.97,2.48,0.0
20160413:2310,0.0,0.0,0.0,6.71,2.48,0.0
20160414:0010,0.0,0.0,0.0,6.65,2.48,0.0
20160414:0110,0.0,0.0,0.0,6.39,2.55,0.0
20160414:0210,0.0,0.0,0.0,6.43,2.62,0.0
20160414:0310,0.0,0.0,0.0,6.25,2.48,0.0
20160414:0410,0.0,0.0,0.0,6.0,2.34,0.0
20160414:0510,67.32,29.2,6.42,5.99,2.48,0.0
20160414:0610,285.32,86.96,16.41,6.48,2.76,0.0
20160414:0710,656.68,177.63,26.26,7.09,3.1,0.0
20160414:0810,652.12,177.4,35.47,8.28,2.76,0.0
20160414:0910,738.6,199.05,43.4,9.06,3.03,0.0
20160414:1010,1684.24,434.58,49.05,10.36,2.97,0.0
20160414:1110,328.8,99.07,51.29,10.65,2.9,0.0
20160414:1210,1274.84,334.12,49.51,11.35,2.76,0.0
20160414:1310,323.44,98.15,44.2,11.69,2.83,0.0
20160414:1410,686.6,188.55,36.48,11.9,3.1,0.0
20160414:1510,1317.72,343.87,27.37,11.58,3.1,0.0
20160414:1610,807.12,224.18,17.58,10.71,3.31,0.0
20160414:1710,100.4,39.92,7.58,9.84,1.52,0.0
20160414:1810,0.0,0.0,0.0,9.13,1.59,0.0
20160414:1910,0.0,0.0,0.0,8.83,1.17,0.0
20160414:2010,0.0,0.0,0.0,8.04,1.03,0.0
20160414:2110,0.0,0.0,0.0,5.56,1.66,0.0
20160414:2210,0.0,0.0,0.0,4.86,1.45,0.0
20160414:2310,0.0,0.0,0.0,4.66,1.38,0.0
20160415:0010,0.0,0.0,0.0,4.1,1.52,0.0
20160415:0110,0.0,0.0,0.0,3.62,1.66,0.0
20160415:0210,0.0,0.0,0.0,2.88,1.59,0.0
20160415:0310,0.0,0.0,0.0,2.2,1.66,0.0
20160415:0410,0.0,0.0,0.0,2.13,1.59,0.0
20160415:0510,10.16,10.31,6.73,2.99,1.52,0.0
20160415:0610,338.64,100.4,16.72,5.36,1.24,0.0
20160415:0710,373.68,109.16,26.57,7.01,0.34,0.0
20160415:0810,300.8,91.73,35.8,9.17,0.69,0.0
20160415:0910,706.16,192.63,43.74,10.39,2.14,0.0
20160415:1010,423.68,122.92,49.41,10.92,2.9,0.0
20160415:1110,452.68,130.25,51.65,11.11,2.76,0.0
20160415:1210,407.88,119.25,49.84,11.48,2.97,0.0
20160415:1310,484.72,138.51,44.49,11.57,2.62,0.0
20160415:1410,215.64,70.63,36.74,12.1,2.69,0.0
20160415:1510,487.8,139.87,27.61,12.85,3.24,0.0
20160415:1610,239.84,77.05,17.8,12.27,1.66,0.0
20160415:1710,135.48,52.14,7.8,11.82,1.17,0.0
20160415:1810,0.0,0.0,0.0,10.76,1.31,0.0
20160415:1910,0.0,0.0,0.0,9.55,1.79,0.0
20160415:2010,0.0,0.0,0.0,8.74,1.66,0.0
20160415:2110,0.0,0.0,0.0,8.15,1.79,0.0
20160415:2210,0.0,0.0,0.0,7.6,1.66,0.0
20160415:2310,0.0,0.0,0.0,6.94,1.31,0.0
20160416:0010,0.0,0.0,0.0,7.05,0.34,0.0
20160416:0110,0.0,0.0,0.0,6.58,0.55,0.0
20160416:0210,0.0,0.0,0.0,5.29,0.83,0.0
20160416:0310,0.0,0.0,0.0,4.23,1.03,0.0
20160416:0410,0.0,0.0,0.0,3.44,1.17,0.0
20160416:0510,95.56,36.93,7.03,3.51,1.24,0.0
20160416:0610,696.4,214.4,17.03,6.34,1.03,0.0
20160416:0710,1542.4,407.98,26.88,10.34,1.17,0.0
20160416:0810,1308.12,346.57,36.13,12.05,0.76,0.0
20160416:0910,2647.44,715.29,44.09,13.77,0.76,0.0
20160416:1010,1416.92,376.94,49.77,15.43,2.62,0.0
20160416:1110,502.04,144.93,52.0,15.32,3.31,0.0
20160416:1210,856.32,234.42,50.16,15.72,3.24,0.0
20160416:1310,1360.2,362.25,44.77,16.04,3.03,0.0
20160416:1410,900.96,246.07,36.99,16.03,2.62,0.0
20160416:1510,1353.76,361.75,27.84,15.95,2.14,0.0
20160416:1610,876.8,248.98,18.02,15.08,2.07,0.0
20160416:1710,166.0,65.56,8.02,13.27,1.52,0.0
20160416:1810,0.0,0.0,0.0,12.52,1.17,0.0
20160416:1910,0.0,0.0,0.0,11.34,1.86,0.0
20160416:2010,0.0,0.0,0.0,10.31,2.0,0.0
20160416:2110,0.0,0.0,0.0,9.65,2.21,0.0
20160416:2210,0.0,0.0,0.0,9.21,2.28,0.0
20160416:2310,0.0,0.0,0.0,8.84,2.21,0.0
20160417:0010,0.0,0.0,0.0,8.64,2.07,0.0
20160417:0110,0.0,0.0,0.0,7.91,1.66,0.0
20160417:0210,0.0,0.0,0.0,7.11,1.24,0.0
20160417:0310,0.0,0.0,0.0,7.15,2.34,0.0
20160417:0410,0.0,0.0,0.0,7.58,3.31,0.0
20160417:0510,23.4,15.46,7.34,7.77,3.45,0.0
20160417:0610,119.08,44.03,17.33,7.88,2.07,0.0
20160417:0710,319.32,96.31,27.19,9.04,0.9,0.0
20160417:0810,401.08,117.41,36.45,10.53,1.24,0.0
20160417:0910,259.08,81.64,44.43,10.88,1.1,0.0
20160417:1010,262.24,82.55,50.13,11.22,1.1,0.0
20160417:1110,427.72,124.75,52.36,11.79,1.17,0.0
20160417:1210,437.68,127.5,50.49,12.15,0.97,0.0
20160417:1310,466.92,133.92,45.06,11.07,2.07,0.0
20160417:1410,521.24,146.76,37.24,10.23,2.55,0.0
20160417:1510,228.8,73.38,28.07,9.61,1.86,0.0
20160417:1610,141.72,50.45,18.24,9.31,1.52,0.0
20160417:1710,51.68,24.77,8.24,8.69,1.66,0.0
20160417:1810,0.0,0.0,0.0,8.1,1.86,0.0
20160417:1910,0.0,0.0,0.0,7.32,0.83,0.0
20160417:2010,0.0,0.0,0.0,7.12,0.69,0.0
20160417:2110,0.0,0.0,0.0,6.89,0.48,0.0
20160417:2210,0.0,0.0,0.0,6.75,0.69,0.0
20160417:2310,0.0,0.0,0.0,6.58,0.69,0.0
20160418:0010,0.0,0.0,0.0,6.31,0.76,0.0
20160418:0110,0.0,0.0,0.0,6.14,0.83,0.0
20160418:0210,0.0,0.0,0.0,5.96,0.83,0.0
20160418:0310,0.0,0.0,0.0,5.82,0.76,0.0
20160418:0410,0.0,0.0,0.0,5.67,0.83,0.0
20160418:0510,9.96,10.31,7.64,5.49,0.97,0.0
20160418:0610,97.04,37.61,17.63,5.42,1.31,0.0
20160418:0710,409.68,117.41,27.49,6.03,1.03,0.0
20160418:0810,423.16,121.08,36.76,6.83,1.17,0.0
20160418:0910,451.92,128.42,44.76,7.31,1.1,0.0
20160418:1010,543.4,151.35,50.48,8.08,1.1,0.0
20160418:1110,951.76,251.82,52.71,8.5,1.59,0.0
20160418:1210,971.84,256.94,50.81,8.98,1.93,0.0
20160418:1310,736.68,199.05,45.34,9.09,2.14,0.0
20160418:1410,872.04,231.86,37.49,9.03,2.28,0.0
20160418:1510,225.8,72.46,28.29,9.16,2.07,0.0
20160418:1610,236.44,75.22,18.46,9.27,2.28,0.0
20160418:1710,63.76,28.44,8.46,8.67,1.59,0.0
20160418:1810,0.0,0.0,0.0,8.09,1.45,0.0
20160418:1910,0.0,0.0,0.0,7.6,1.45,0.0
20160418:2010,0.0,0.0,0.0,7.07,1.59,0.0
20160418:2110,0.0,0.0,0.0,6.77,1.52,0.0
20160418:2210,0.0,0.0,0.0,6.57,1.59,0.0
20160418:2310,0.0,0.0,0.0,6.09,1.79,0.0
20160419:0010,0.0,0.0,0.0,5.84,1.72,0.0
20160419:0110,0.0,0.0,0.0,5.37,1.66,0.0
20160419:0210,0.0,0.0,0.0,5.01,1.66,0.0
20160419:0310,0.0,0.0,0.0,4.55,1.72,0.0
20160419:0410,0.0,0.0,0.0,3.99,1.79,0.0
20160419:0510,98.44,37.79,7.93,4.02,1.72,0.0
20160419:0610,595.32,169.26,17.92,5.12,1.86,0.0
20160419:0710,1496.16,385.84,27.79,6.67,2.21,0.0
20160419:0810,2557.56,655.36,37.08,7.76,2.14,0.0
20160419:0910,1554.72,401.34,45.1,9.3,2.21,0.0
20160419:1010,1228.64,320.95,50.83,10.07,2.69,0.0
20160419:1110,1333.04,347.85,53.06,11.07,3.17,0.0
20160419:1210,1668.24,432.18,51.13,11.39,3.24,0.0
20160419:1310,1245.76,326.32,45.62,11.62,3.31,0.0
20160419:1410,1038.2,274.61,37.74,11.68,3.38,0.0
20160419:1510,769.0,208.23,28.52,11.39,3.17,0.0
20160419:1610,650.12,182.49,18.67,11.32,2.9,0.0
20160419:1710,126.84,47.64,8.68,10.77,2.21,0.0
20160419:1810,0.0,0.0,0.0,9.71,1.86,0.0
20160419:1910,0.0,0.0,0.0,8.71,2.0,0.0
20160419:2010,0.0,0.0,0.0,7.98,1.79,0.0
20160419:2110,0.0,0.0,0.0,6.94,1.45,0.0
20160419:2210,0.0,0.0,0.0,5.77,1.24,0.0
20160419:2310,0.0,0.0,0.0,5.18,1.24,0.0
20160420:0010,0.0,0.0,0.0,4.65,1.31,0.0
20160420:0110,0.0,0.0,0.0,4.07,1.31,0.0
20160420:0210,0.0,0.0,0.0,3.86,1.24,0.0
20160420:0310,0.0,0.0,0.0,4.03,1.03,0.0
20160420:0410,0.0,0.0,0.0,3.76,0.97,0.0
20160420:0510,139.88,48.96,8.22,3.84,0.76,0.0
20160420:0610,733.72,219.14,18.21,5.16,0.55,0.0
20160420:0710,1755.2,458.39,28.09,7.12,0.97,0.0
20160420:0810,2584.24,675.33,37.39,8.62,0.97,0.0
20160420:0910,3192.88,852.48,45.42,10.14,1.24,0.0
20160420:1010,3688.72,1001.1,51.17,11.0,1.66,0.0
20160420:1110,3864.96,1060.58,53.4,11.79,1.72,0.0
20160420:1210,3767.48,1035.47,51.45,12.6,1.66,0.0
20160420:1310,3471.92,944.9,45.9,13.1,1.59,0.0
20160420:1410,2892.84,773.87,37.98,13.38,1.45,0.0
20160420:1510,2086.24,552.14,28.74,13.36,1.52,0.0
20160420:1610,1065.72,300.96,18.89,12.98,1.72,0.0
20160420:1710,188.16,79.97,8.9,12.04,1.72,0.0
20160420:1810,0.0,0.0,0.0,10.36,2.0,0.0
20160420:1910,0.0,0.0,0.0,9.08,2.07,0.0
20160420:2010,0.0,0.0,0.0,7.68,2.0,0.0
20160420:2110,0.0,0.0,0.0,6.4,2.07,0.0
20160420:2210,0.0,0.0,0.0,5.5,2.21,0.0
20160420:2310,0.0,0.0,0.0,4.82,2.21,0.0
20160421:0010,0.0,0.0,0.0,4.15,2.14,0.0
20160421:0110,0.0,0.0,0.0,3.57,2.0,0.0
20160421:0210,0.0,0.0,0.0,3.1,2.0,0.0
20160421:0310,0.0,0.0,0.0,2.56,2.0,0.0
20160421:0410,0.0,0.0,0.0,2.02,1.93,0.0
20160421:0510,118.52,42.95,8.51,2.12,1.86,0.0
20160421:0610,757.36,228.78,18.5,5.34,1.38,0.0
20160421:0710,1790.6,466.24,28.38,7.97,1.79,0.0
20160421:0810,2671.48,698.45,37.69,10.17,1.59,0.0
20160421:0910,3301.52,887.35,45.75,12.26,1.66,0.0
20160421:1010,3602.64,988.73,51.52,14.05,1.79,0.0
20160421:1110,3545.04,977.7,53.74,15.44,1.93,0.0
20160421:1210,3756.88,1048.42,51.76,16.46,1.93,0.0
20160421:1310,3157.16,864.6,46.17,17.12,1.93,0.0
20160421:1410,2820.16,764.34,38.22,17.39,1.86,0.0
20160421:1510,2015.24,541.91,28.96,17.28,1.79,0.0
20160421:1610,1032.24,296.6,19.1,16.78,1.66,0.0
20160421:1710,192.56,79.2,9.11,15.56,1.38,0.0
20160421:1810,0.0,0.0,0.0,13.83,1.79,0.0
20160421:1910,0.0,0.0,0.0,11.7,1.66,0.0
20160421:2010,0.0,0.0,0.0,10.11,1.45,0.0
20160421:2110,0.0,0.0,0.0,10.95,0.97,0.0
20160421:2210,0.0,0.0,0.0,10.61,0.55,0.0
20160421:2310,0.0,0.0,0.0,9.79,0.28,0.0
20160422:0010,0.0,0.0,0.0,9.0,0.55,0.0
20160422:0110,0.0,0.0,0.0,7.16,1.1,0.0
20160422:0210,0.0,0.0,0.0,4.87,1.45,0.0
20160422:0310,0.0,0.0,0.0,3.78,1.59,0.0
20160422:0410,0.0,0.0,0.0,3.33,1.59,0.0
20160422:0510,143.44,49.82,8.8,3.55,1.45,0.0
20160422:0610,760.44,229.58,18.78,6.71,0.9,0.0
20160422:0710,1710.72,455.15,28.67,10.94,0.83,0.0
20160422:0810,2570.72,688.1,37.99,13.38,0.97,0.0
20160422:0910,2970.88,809.94,46.07,15.02,1.17,0.0
20160422:1010,2130.84,573.86,51.86,16.02,1.17,0.0
20160422:1110,2805.12,769.11,54.08,16.53,1.24,0.0
20160422:1210,2220.56,600.57,52.07,17.09,1.38,0.0
20160422:1310,1679.8,451.76,46.45,17.39,1.59,0.0
20160422:1410,2492.32,671.2,38.46,17.4,1.86,0.0
20160422:1510,927.68,254.5,29.18,17.08,2.0,0.0
20160422:1610,790.0,225.57,19.31,16.59,2.0,0.0
20160422:1710,165.32,60.78,9.32,15.07,1.86,0.0
20160422:1810,0.0,0.0,0.0,13.58,1.93,0.0
20160422:1910,0.0,0.0,0.0,12.48,2.07,0.0
20160422:2010,0.0,0.0,0.0,11.43,1.93,0.0
20160422:2110,0.0,0.0,0.0,10.59,1.72,0.0
20160422:2210,0.0,0.0,0.0,9.6,1.66,0.0
20160422:2310,0.0,0.0,0.0,8.86,1.59,0.0
20160423:0010,0.0,0.0,0.0,8.37,1.38,0.0
20160423:0110,0.0,0.0,0.0,8.21,1.03,0.0
20160423:0210,0.0,0.0,0.0,8.42,0.69,0.0
20160423:0310,0.0,0.0,0.0,7.82,0.76,0.0
20160423:0410,0.0,0.0,0.0,6.89,1.1,0.0
20160423:0510,109.32,41.23,9.08,6.86,1.03,0.0
20160423:0610,118.56,44.03,19.06,8.48,0.69,0.0
20160423:0710,147.96,52.28,28.95,9.89,0.69,0.0
20160423:0810,831.72,225.67,38.29,11.41,0.76,0.0
20160423:0910,1655.76,438.16,46.39,12.54,0.83,0.0
20160423:1010,1276.08,341.29,52.19,13.01,0.62,0.0
20160423:1110,1657.16,440.74,54.42,13.86,1.17,0.0
20160423:1210,1737.96,461.33,52.38,14.24,1.52,0.0
20160423:1310,1454.68,386.23,46.72,14.07,1.59,0.0
20160423:1410,1059.36,284.02,38.7,13.73,1.86,0.0
20160423:1510,430.16,125.67,29.4,12.73,1.93,0.0
20160423:1610,350.32,104.93,19.52,11.11,2.07,0.0
20160423:1710,88.56,35.77,9.54,9.73,2.9,0.0
20160423:1810,0.0,0.0,0.0,7.94,3.86,0.0
20160423:1910,0.0,0.0,0.0,5.63,4.21,0.0
20160423:2010,0.0,0.0,0.0,3.95,4.07,0.0
20160423:2110,0.0,0.0,0.0,3.03,3.59,0.0
20160423:2210,0.0,0.0,0.0,2.61,3.31,0.0
20160423:2310,0.0,0.0,0.0,2.29,3.03,0.0
20160424:0010,0.0,0.0,0.0,2.08,2.28,0.0
20160424:0110,0.0,0.0,0.0,1.89,2.07,0.0
20160424:0210,0.0,0.0,0.0,1.63,1.79,0.0
20160424:0310,0.0,0.0,0.0,1.56,1.86,0.0
20160424:0410,0.0,0.0,0.0,1.29,1.72,0.0
20160424:0510,112.64,41.23,9.35,1.16,1.72,0.0
20160424:0610,226.72,70.63,19.33,1.78,1.86,0.0
20160424:0710,548.32,148.74,29.23,2.48,1.93,0.0
20160424:0810,891.36,230.22,38.58,2.57,2.21,0.0
20160424:0910,369.4,106.4,46.7,4.06,2.55,0.0
20160424:1010,488.64,135.76,52.52,5.16,2.83,0.0
20160424:1110,3356.68,862.16,54.75,5.9,2.97,0.0
20160424:1210,535.48,147.68,52.69,6.37,3.31,0.0
20160424:1310,2751.84,696.19,46.98,6.61,3.45,0.0
20160424:1410,2544.96,640.66,38.94,6.72,3.52,0.0
20160424:1510,243.64,76.13,29.62,6.5,3.66,0.0
20160424:1610,402.28,115.35,19.73,5.77,3.52,0.0
20160424:1710,151.08,52.91,9.75,4.98,2.97,0.0
20160424:1810,0.0,0.0,0.0,4.51,2.48,0.0
20160424:1910,0.0,0.0,0.0,3.12,2.28,0.0
20160424:2010,0.0,0.0,0.0,2.36,2.34,0.0
20160424:2110,0.0,0.0,0.0,1.8,2.34,0.0
20160424:2210,0.0,0.0,0.0,1.29,2.41,0.0
20160424:2310,0.0,0.0,0.0,0.77,2.41,0.0
20160425:0010,0.0,0.0,0.0,0.36,2.34,0.0
20160425:0110,0.0,0.0,0.0,0.0,2.41,0.0
20160425:0210,0.0,0.0,0.0,0.06,2.55,0.0
20160425:0310,0.0,0.0,0.0,0.0,2.76,0.0
20160425:0410,0.0,0.0,0.0,-0.5,2.41,0.0
20160425:0510,81.88,32.64,9.62,-0.32,2.48,0.0
20160425:0610,479.04,132.18,19.6,0.46,2.83,0.0
20160425:0710,1681.72,420.1,29.5,0.9,2.76,0.0
20160425:0810,1113.76,281.71,38.87,1.9,2.76,0.0
20160425:0910,2688.68,670.93,47.0,3.11,2.97,0.0
20160425:1010,2022.04,505.91,52.85,4.38,3.24,0.0
20160425:1110,2698.72,679.12,55.08,5.39,3.66,0.0
20160425:1210,1602.2,403.92,52.99,5.65,3.86,0.0
20160425:1310,1445.36,365.74,47.25,5.93,3.93,0.0
20160425:1410,2621.52,657.36,39.17,6.19,3.79,0.0
20160425:1510,1613.48,407.21,29.83,6.15,3.72,0.0
20160425:1610,833.16,224.51,19.94,5.77,3.72,0.0
20160425:1710,228.4,83.36,9.96,4.27,3.31,0.0
20160425:1810,0.0,0.0,0.0,3.74,2.9,0.0
20160425:1910,0.0,0.0,0.0,3.53,2.83,0.0
20160425:2010,0.0,0.0,0.0,3.01,2.83,0.0
20160425:2110,0.0,0.0,0.0,2.81,2.9,0.0
20160425:2210,0.0,0.0,0.0,2.91,2.97,0.0
20160425:2310,0.0,0.0,0.0,2.82,2.97,0.0
20160426:0010,0.0,0.0,0.0,2.83,2.97,0.0
20160426:0110,0.0,0.0,0.0,2.87,3.03,0.0
20160426:0210,0.0,0.0,0.0,2.95,3.17,0.0
20160426:0310,0.0,0.0,0.0,3.09,3.38,0.0
20160426:0410,0.0,0.0,0.0,3.16,3.52,0.0
20160426:0510,127.36,45.52,9.89,3.62,3.59,0.0
20160426:0610,330.0,97.05,19.87,4.65,3.52,0.0
20160426:0710,558.28,153.31,29.77,6.63,3.52,0.0
20160426:0810,889.4,233.81,39.15,8.11,4.9,0.0
20160426:0910,790.32,210.06,47.31,8.39,5.66,0.0
20160426:1010,547.32,151.35,53.17,8.33,5.52,0.0
20160426:1110,402.68,116.49,55.4,9.09,5.59,0.0
20160426:1210,390.88,112.82,53.29,7.27,4.69,0.0
20160426:1310,292.4,88.06,47.51,5.72,3.66,0.0
20160426:1410,201.48,65.13,39.4,5.31,3.45,0.0
20160426:1510,271.04,82.55,30.05,4.99,3.03,0.0
20160426:1610,532.32,147.15,20.15,4.45,1.93,0.0
20160426:1710,142.84,50.03,10.17,4.1,1.59,0.0
20160426:1810,0.0,0.0,0.0,3.58,1.66,0.0
20160426:1910,0.0,0.0,0.0,1.7,1.72,0.0
20160426:2010,0.0,0.0,0.0,1.48,1.59,0.0
20160426:2110,0.0,0.0,0.0,1.28,1.79,0.0
20160426:2210,0.0,0.0,0.0,0.84,1.59,0.0
20160426:2310,0.0,0.0,0.0,0.82,1.86,0.0
20160427:0010,0.0,0.0,0.0,0.89,2.21,0.0
20160427:0110,0.0,0.0,0.0,0.69,1.93,0.0
20160427:0210,0.0,0.0,0.0,0.67,2.55,0.0
20160427:0310,0.0,0.0,0.0,0.58,2.55,0.0
20160427:0410,0.0,0.0,0.0,0.44,2.55,0.0
20160427:0510,60.4,26.63,10.15,0.46,2.55,0.0
20160427:0610,451.0,125.46,20.13,1.14,2.21,0.0
20160427:0710,355.08,101.82,30.04,1.54,3.1,0.0
20160427:0810,1355.64,339.4,39.43,2.62,3.38,0.0
20160427:0910,2246.16,557.64,47.61,3.71,3.72,0.0
20160427:1010,1879.2,468.64,53.49,4.55,4.28,0.0
20160427:1110,3206.24,805.41,55.72,5.56,4.9,0.0
20160427:1210,2252.44,562.62,53.58,6.28,5.17,0.0
20160427:1310,3624.48,916.12,47.77,6.91,5.24,0.0
20160427:1410,2136.96,533.82,39.63,7.11,5.17,0.0
20160427:1510,2087.96,523.65,30.26,6.9,5.03,0.0
20160427:1610,544.8,150.8,20.35,6.46,4.83,0.0
20160427:1710,237.12,86.05,10.37,5.74,4.07,0.0
20160427:1810,0.0,0.0,0.0,4.7,3.24,0.0
20160427:1910,0.0,0.0,0.0,3.17,2.83,0.0
20160427:2010,0.0,0.0,0.0,2.31,2.41,0.0
20160427:2110,0.0,0.0,0.0,1.48,2.14,0.0
