Latitude (decimal degrees):	48.125
Longitude (decimal degrees):	11.583
Elevation (m):	520
Radiation database:	PVGIS-ERA5


Slope: 41 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	4.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160411:0330,0.0,0.0,0.0,2.92,2.0,0.0
20160411:0430,0.0,0.0,-1.22,2.56,2.07,0.0
20160411:0530,222.92,92.24,8.67,2.28,2.07,0.0
20160411:0630,1218.6,323.59,18.66,3.78,1.93,0.0
20160411:0730,2260.4,571.91,28.33,6.19,2.34,0.0
20160411:0830,3030.64,782.07,37.17,8.19,2.21,0.0
20160411:0930,3584.24,950.95,44.43,10.18,2.28,0.0
20160411:1030,3868.12,1044.94,49.08,11.98,2.48,0.0
20160411:1130,3867.88,1050.7,50.08,13.39,2.62,0.0
20160411:1230,3612.96,977.01,47.17,14.44,2.62,0.0
20160411:1330,3032.52,806.6,41.08,15.06,2.69,0.0
20160411:1430,2037.12,535.31,32.92,15.4,2.55,0.0
20160411:1530,1196.04,328.31,23.59,15.18,2.28,0.0
20160411:1630,356.72,131.08,13.71,14.74,1.79,0.0
20160411:1730,25.52,16.53,3.72,13.81,1.52,0.0
20160411:1830,0.0,0.0,0.0,12.11,2.0,0.0
20160411:1930,0.0,0.0,0.0,10.64,1.79,0.0
20160411:2030,0.0,0.0,0.0,9.29,1.79,0.0
20160411:2130,0.0,0.0,0.0,8.13,1.59,0.0
20160411:2230,0.0,0.0,0.0,7.11,1.31,0.0
20160411:2330,0.0,0.0,0.0,6.8,1.03,0.0
20160412:0030,0.0,0.0,0.0,6.5,0.9,0.0
20160412:0130,0.0,0.0,0.0,5.9,0.9,0.0
20160412:0230,0.0,0.0,0.0,5.98,0.83,0.0
20160412:0330,0.0,0.0,0.0,5.96,0.48,0.0
20160412:0430,0.0,0.0,-0.9,5.54,0.55,0.0
20160412:0530,169.44,68.17,8.99,4.47,0.9,0.0
20160412:0630,469.88,134.81,18.98,5.63,0.97,0.0
20160412:0730,1184.32,305.2,28.66,7.77,1.93,0.0
20160412:0830,1990.64,505.9,37.52,9.21,2.48,0.0
20160412:0930,2186.04,558.55,44.8,10.73,2.76,0.0
20160412:1030,3120.48,819.83,49.45,11.61,2.55,0.0
20160412:1130,2704.6,707.04,50.44,12.93,2.34,0.0
20160412:1230,2825.96,748.83,47.49,13.56,1.86,0.0
20160412:1330,2753.44,735.44,41.37,14.3,1.38,0.0
20160412:1430,2237.64,596.62,33.18,14.83,1.17,0.0
20160412:1530,1286.2,355.37,23.82,14.95,0.83,0.0
20160412:1630,349.56,123.28,13.93,14.65,0.48,0.0
20160412:1730,23.36,15.78,3.95,13.99,0.34,0.0
20160412:1830,0.0,0.0,0.0,12.49,1.1,0.0
20160412:1930,0.0,0.0,0.0,9.76,1.93,0.0
20160412:2030,0.0,0.0,0.0,8.23,1.79,0.0
20160412:2130,0.0,0.0,0.0,6.97,1.79,0.0
20160412:2230,0.0,0.0,0.0,6.18,1.66,0.0
20160412:2330,0.0,0.0,0.0,6.1,1.31,0.0
20160413:0030,0.0,0.0,0.0,6.96,0.76,0.0
20160413:0130,0.0,0.0,0.0,6.61,0.48,0.0
20160413:0230,0.0,0.0,0.0,5.52,0.83,0.0
20160413:0330,0.0,0.0,0.0,4.05,1.24,0.0
20160413:0430,0.0,0.0,-0.58,3.59,1.52,0.0
20160413:0530,228.16,92.38,9.3,3.24,1.66,0.0
20160413:0630,1092.96,294.57,19.29,5.81,0.97,0.0
20160413:0730,1949.72,510.01,28.98,9.07,0.14,0.0
20160413:0830,2784.44,740.4,37.86,11.17,0.83,0.0
20160413:0930,3407.76,923.71,45.16,13.05,1.59,0.0
20160413:1030,3718.84,1024.16,49.82,14.61,1.93,0.0
20160413:1130,3498.44,966.14,50.8,15.8,1.72,0.0
20160413:1230,2648.68,715.81,47.82,16.5,1.24,0.0
20160413:1330,1899.44,506.76,41.65,16.4,1.03,0.0
20160413:1430,433.6,127.83,33.43,16.07,0.97,0.0
20160413:1530,292.4,91.6,24.05,13.33,2.34,0.0
20160413:1630,59.28,27.45,14.15,10.99,4.48,0.0
20160413:1730,23.12,15.45,4.18,9.57,3.45,0.0
20160413:1830,0.0,0.0,0.0,8.85,2.69,0.0
20160413:1930,0.0,0.0,0.0,8.35,2.69,0.0
20160413:2030,0.0,0.0,0.0,7.63,2.69,0.0
20160413:2130,0.0,0.0,0.0,7.09,2.62,0.0
20160413:2230,0.0,0.0,0.0,6.97,2.48,0.0
20160413:2330,0.0,0.0,0.0,6.71,2.48,0.0
20160414:0030,0.0,0.0,0.0,6.65,2.48,0.0
20160414:0130,0.0,0.0,0.0,6.39,2.55,0.0
20160414:0230,0.0,0.0,0.0,6.43,2.62,0.0
20160414:0330,0.0,0.0,0.0,6.25,2.48,0.0
20160414:0430,0.0,0.0,-0.26,6.0,2.34,0.0
20160414:0530,130.76,50.39,9.61,5.99,2.48,0.0
20160414:0630,342.92,101.84,19.6,6.48,2.76,0.0
20160414:0730,980.64,253.78,29.3,7.09,3.1,0.0
20160414:0830,1281.44,327.75,38.19,8.28,2.76,0.0
20160414:0930,2148.8,545.83,45.51,9.06,3.03,0.0
20160414:1030,2120.68,543.52,50.19,10.36,2.97,0.0
20160414:1130,2412.2,619.7,51.15,10.65,2.9,0.0
20160414:1230,1988.72,511.54,48.14,11.35,2.76,0.0
20160414:1330,1826.68,469.82,41.93,11.69,2.83,0.0
20160414:1430,1533.36,395.89,33.68,11.9,3.1,0.0
20160414:1530,1035.48,280.16,24.28,11.58,3.1,0.0
20160414:1630,349.88,126.64,14.38,10.71,3.31,0.0
20160414:1730,32.96,18.85,4.4,9.84,1.52,0.0
20160414:1830,0.0,0.0,0.0,9.13,1.59,0.0
20160414:1930,0.0,0.0,0.0,8.83,1.17,0.0
20160414:2030,0.0,0.0,0.0,8.04,1.03,0.0
20160414:2130,0.0,0.0,0.0,5.56,1.66,0.0
20160414:2230,0.0,0.0,0.0,4.86,1.45,0.0
20160414:2330,0.0,0.0,0.0,4.66,1.38,0.0
20160415:0030,0.0,0.0,0.0,4.1,1.52,0.0
20160415:0130,0.0,0.0,0.0,3.62,1.66,0.0
20160415:0230,0.0,0.0,0.0,2.88,1.59,0.0
20160415:0330,0.0,0.0,0.0,2.2,1.66,0.0
20160415:0430,0.0,5.48,0.05,2.13,1.59,0.0
20160415:0530,139.04,48.67,9.92,2.99,1.52,0.0
20160415:0630,320.84,95.82,19.91,5.36,1.24,0.0
20160415:0730,787.96,210.17,29.62,7.01,0.34,0.0
20160415:0830,1422.8,369.23,38.53,9.17,0.69,0.0
20160415:0930,1761.16,453.59,45.86,10.39,2.14,0.0
20160415:1030,1586.44,408.43,50.55,10.92,2.9,0.0
20160415:1130,1362.12,352.17,51.51,11.11,2.76,0.0
20160415:1230,1217.0,316.8,48.46,11.48,2.97,0.0
20160415:1330,1632.72,420.07,42.21,11.57,2.62,0.0
20160415:1430,1605.6,415.81,33.92,12.1,2.69,0.0
20160415:1530,630.04,177.23,24.51,12.85,3.24,0.0
20160415:1630,328.96,110.76,14.6,12.27,1.66,0.0
20160415:1730,46.64,23.46,4.62,11.82,1.17,0.0
20160415:1830,0.0,0.0,0.0,10.76,1.31,0.0
20160415:1930,0.0,0.0,0.0,9.55,1.79,0.0
20160415:2030,0.0,0.0,0.0,8.74,1.66,0.0
20160415:2130,0.0,0.0,0.0,8.15,1.79,0.0
20160415:2230,0.0,0.0,0.0,7.6,1.66,0.0
20160415:2330,0.0,0.0,0.0,6.94,1.31,0.0
20160416:0030,0.0,0.0,0.0,7.05,0.34,0.0
20160416:0130,0.0,0.0,0.0,6.58,0.55,0.0
20160416:0230,0.0,0.0,0.0,5.29,0.83,0.0
20160416:0330,0.0,0.0,0.0,4.23,1.03,0.0
20160416:0430,3.08,7.18,0.36,3.44,1.17,0.0
20160416:0530,264.44,99.1,10.23,3.51,1.24,0.0
20160416:0630,1180.52,317.32,20.22,6.34,1.03,0.0
20160416:0730,1607.8,418.18,29.94,10.34,1.17,0.0
20160416:0830,2213.24,583.14,38.86,12.05,0.76,0.0
20160416:0930,2915.4,793.51,46.21,13.77,0.76,0.0
20160416:1030,2809.12,747.06,50.91,15.43,2.62,0.0
20160416:1130,2689.32,709.39,51.86,15.32,3.31,0.0
20160416:1230,2632.96,692.68,48.77,15.72,3.24,0.0
20160416:1330,1940.56,507.47,42.48,16.04,3.03,0.0
20160416:1430,1749.76,460.54,34.17,16.03,2.62,0.0
20160416:1530,958.52,266.1,24.74,15.95,2.14,0.0
20160416:1630,256.84,90.27,14.82,15.08,2.07,0.0
20160416:1730,22.24,15.32,4.85,13.27,1.52,0.0
20160416:1830,0.0,0.0,0.0,12.52,1.17,0.0
20160416:1930,0.0,0.0,0.0,11.34,1.86,0.0
20160416:2030,0.0,0.0,0.0,10.31,2.0,0.0
20160416:2130,0.0,0.0,0.0,9.65,2.21,0.0
20160416:2230,0.0,0.0,0.0,9.21,2.28,0.0
20160416:2330,0.0,0.0,0.0,8.84,2.21,0.0
20160417:0030,0.0,0.0,0.0,8.64,2.07,0.0
20160417:0130,0.0,0.0,0.0,7.91,1.66,0.0
20160417:0230,0.0,0.0,0.0,7.11,1.24,0.0
20160417:0330,0.0,0.0,0.0,7.15,2.34,0.0
20160417:0430,0.0,4.4,0.67,7.58,3.31,0.0
20160417:0530,73.8,32.08,10.53,7.77,3.45,0.0
20160417:0630,176.96,59.53,20.52,7.88,2.07,0.0
20160417:0730,1155.96,301.73,30.25,9.04,0.9,0.0
20160417:0830,1266.2,329.53,39.18,10.53,1.24,0.0
20160417:0930,1250.6,326.59,46.56,10.88,1.1,0.0
20160417:1030,1509.52,391.37,51.27,11.22,1.1,0.0
20160417:1130,1075.64,284.5,52.2,11.79,1.17,0.0
20160417:1230,408.92,119.77,49.08,12.15,0.97,0.0
20160417:1330,317.36,95.83,42.76,11.07,2.07,0.0
20160417:1430,205.08,67.25,34.41,10.23,2.55,0.0
20160417:1530,238.48,76.19,24.96,9.61,1.86,0.0
20160417:1630,29.28,17.57,15.03,9.31,1.52,0.0
20160417:1730,0.0,3.74,5.07,8.69,1.66,0.0
20160417:1830,0.0,0.0,0.0,8.1,1.86,0.0
20160417:1930,0.0,0.0,0.0,7.32,0.83,0.0
20160417:2030,0.0,0.0,0.0,7.12,0.69,0.0
20160417:2130,0.0,0.0,0.0,6.89,0.48,0.0
20160417:2230,0.0,0.0,0.0,6.75,0.69,0.0
20160417:2330,0.0,0.0,0.0,6.58,0.69,0.0
20160418:0030,0.0,0.0,0.0,6.31,0.76,0.0
20160418:0130,0.0,0.0,0.0,6.14,0.83,0.0
20160418:0230,0.0,0.0,0.0,5.96,0.83,0.0
20160418:0330,0.0,0.0,0.0,5.82,0.76,0.0
20160418:0430,0.0,2.37,0.97,5.67,0.83,0.0
20160418:0530,49.8,23.91,10.83,5.49,0.97,0.0
20160418:0630,247.64,77.23,20.82,5.42,1.31,0.0
20160418:0730,620.16,168.21,30.55,6.03,1.03,0.0
20160418:0830,489.8,137.19,39.51,6.83,1.17,0.0
20160418:0930,937.64,245.76,46.9,7.31,1.1,0.0
20160418:1030,973.48,255.66,51.63,8.08,1.1,0.0
20160418:1130,1279.8,331.15,52.55,8.5,1.59,0.0
20160418:1230,1446.24,370.26,49.39,8.98,1.93,0.0
20160418:1330,1033.84,267.51,43.03,9.09,2.14,0.0
20160418:1430,897.72,235.91,34.65,9.03,2.28,0.0
20160418:1530,777.12,211.54,25.18,9.16,2.07,0.0
20160418:1630,173.52,65.71,15.25,9.27,2.28,0.0
20160418:1730,13.0,11.63,5.29,8.67,1.59,0.0
20160418:1830,0.0,0.0,-4.32,8.09,1.45,0.0
20160418:1930,0.0,0.0,0.0,7.6,1.45,0.0
20160418:2030,0.0,0.0,0.0,7.07,1.59,0.0
20160418:2130,0.0,0.0,0.0,6.77,1.52,0.0
20160418:2230,0.0,0.0,0.0,6.57,1.59,0.0
20160418:2330,0.0,0.0,0.0,6.09,1.79,0.0
20160419:0030,0.0,0.0,0.0,5.84,1.72,0.0
20160419:0130,0.0,0.0,0.0,5.37,1.66,0.0
20160419:0230,0.0,0.0,0.0,5.01,1.66,0.0
20160419:0330,0.0,0.0,0.0,4.55,1.72,0.0
20160419:0430,1.6,6.44,1.27,3.99,1.79,0.0
20160419:0530,174.28,65.91,11.12,4.02,1.72,0.0
20160419:0630,1033.56,275.88,21.12,5.12,1.86,0.0
20160419:0730,1507.76,382.45,30.86,6.67,2.21,0.0
20160419:0830,2728.76,697.94,39.83,7.76,2.14,0.0
20160419:0930,2493.44,639.68,47.24,9.3,2.21,0.0
20160419:1030,2716.64,702.51,51.98,10.07,2.69,0.0
20160419:1130,2219.0,569.1,52.89,11.07,3.17,0.0
20160419:1230,1868.0,479.43,49.7,11.39,3.24,0.0
20160419:1330,1596.44,411.31,43.3,11.62,3.31,0.0
20160419:1430,998.88,263.73,34.89,11.68,3.38,0.0
20160419:1530,874.16,237.54,25.41,11.39,3.17,0.0
20160419:1630,281.68,95.06,15.47,11.32,2.9,0.0
20160419:1730,44.72,22.76,5.51,10.77,2.21,0.0
20160419:1830,0.0,0.0,-4.09,9.71,1.86,0.0
20160419:1930,0.0,0.0,0.0,8.71,2.0,0.0
20160419:2030,0.0,0.0,0.0,7.98,1.79,0.0
20160419:2130,0.0,0.0,0.0,6.94,1.45,0.0
20160419:2230,0.0,0.0,0.0,5.77,1.24,0.0
20160419:2330,0.0,0.0,0.0,5.18,1.24,0.0
20160420:0030,0.0,0.0,0.0,4.65,1.31,0.0
20160420:0130,0.0,0.0,0.0,4.07,1.31,0.0
20160420:0230,0.0,0.0,0.0,3.86,1.24,0.0
20160420:0330,0.0,0.0,0.0,4.03,1.03,0.0
20160420:0430,7.6,9.26,1.57,3.76,0.97,0.0
20160420:0530,290.84,111.49,11.41,3.84,0.76,0.0
20160420:0630,1183.48,316.36,21.41,5.16,0.55,0.0
20160420:0730,2181.84,561.51,31.16,7.12,0.97,0.0
20160420:0830,3035.4,801.5,40.14,8.62,0.97,0.0
20160420:0930,3042.28,808.11,47.58,10.14,1.24,0.0
20160420:1030,3483.6,936.45,52.33,11.0,1.66,0.0
20160420:1130,3845.48,1053.18,53.23,11.79,1.72,0.0
20160420:1230,3591.84,977.99,50.01,12.6,1.66,0.0
20160420:1330,3117.52,836.34,43.56,13.1,1.59,0.0
20160420:1430,2384.2,631.54,35.12,13.38,1.45,0.0
20160420:1530,1433.64,391.84,25.62,13.36,1.52,0.0
20160420:1630,417.88,153.8,15.68,12.98,1.72,0.0
20160420:1730,47.64,23.79,5.73,12.04,1.72,0.0
20160420:1830,0.0,0.0,-3.86,10.36,2.0,0.0
20160420:1930,0.0,0.0,0.0,9.08,2.07,0.0
20160420:2030,0.0,0.0,0.0,7.68,2.0,0.0
20160420:2130,0.0,0.0,0.0,6.4,2.07,0.0
20160420:2230,0.0,0.0,0.0,5.5,2.21,0.0
20160420:2330,0.0,0.0,0.0,4.82,2.21,0.0
20160421:0030,0.0,0.0,0.0,4.15,2.14,0.0
20160421:0130,0.0,0.0,0.0,3.57,2.0,0.0
20160421:0230,0.0,0.0,0.0,3.1,2.0,0.0
20160421:0330,0.0,0.0,0.0,2.56,2.0,0.0
20160421:0430,10.04,10.21,1.86,2.02,1.93,0.0
20160421:0530,318.2,120.21,11.7,2.12,1.86,0.0
20160421:0630,1336.84,355.62,21.69,5.34,1.38,0.0
20160421:0730,2330.6,598.4,31.45,7.97,1.79,0.0
20160421:0830,3092.16,815.84,40.45,10.17,1.59,0.0
20160421:0930,3574.04,970.54,47.91,12.26,1.66,0.0
20160421:1030,3809.2,1053.59,52.67,14.05,1.79,0.0
20160421:1130,3806.84,1058.18,53.56,15.44,1.93,0.0
20160421:1230,3563.2,985.07,50.31,16.46,1.93,0.0
20160421:1330,3076.68,837.6,43.83,17.12,1.93,0.0
20160421:1430,2352.8,632.56,35.36,17.39,1.86,0.0
20160421:1530,1411.72,392.57,25.84,17.28,1.79,0.0
20160421:1630,411.4,154.22,15.89,16.78,1.66,0.0
20160421:1730,50.32,24.96,5.95,15.56,1.38,0.0
20160421:1830,0.0,0.0,-3.63,13.83,1.79,0.0
20160421:1930,0.0,0.0,0.0,11.7,1.66,0.0
20160421:2030,0.0,0.0,0.0,10.11,1.45,0.0
20160421:2130,0.0,0.0,0.0,10.95,0.97,0.0
20160421:2230,0.0,0.0,0.0,10.61,0.55,0.0
20160421:2330,0.0,0.0,0.0,9.79,0.28,0.0
20160422:0030,0.0,0.0,0.0,9.0,0.55,0.0
20160422:0130,0.0,0.0,0.0,7.16,1.1,0.0
20160422:0230,0.0,0.0,0.0,4.87,1.45,0.0
20160422:0330,0.0,0.0,0.0,3.78,1.59,0.0
20160422:0430,19.32,13.79,2.15,3.33,1.59,0.0
20160422:0530,312.0,108.1,11.98,3.55,1.45,0.0
20160422:0630,1290.28,346.29,21.98,6.71,0.9,0.0
20160422:0730,2170.08,570.02,31.74,10.94,0.83,0.0
20160422:0830,2899.24,781.66,40.76,13.38,0.97,0.0
20160422:0930,3263.84,897.77,48.23,15.02,1.17,0.0
20160422:1030,3102.52,853.74,53.01,16.02,1.17,0.0
20160422:1130,3084.4,852.22,53.9,16.53,1.24,0.0
20160422:1230,2854.84,781.73,50.61,17.09,1.38,0.0
20160422:1330,2428.32,654.04,44.09,17.39,1.59,0.0
20160422:1430,1642.56,439.38,35.59,17.4,1.86,0.0
20160422:1530,1220.0,338.03,26.06,17.08,2.0,0.0
20160422:1630,291.56,103.29,16.11,16.59,2.0,0.0
20160422:1730,53.76,25.99,6.16,15.07,1.86,0.0
20160422:1830,0.0,0.0,-3.4,13.58,1.93,0.0
20160422:1930,0.0,0.0,0.0,12.48,2.07,0.0
20160422:2030,0.0,0.0,0.0,11.43,1.93,0.0
20160422:2130,0.0,0.0,0.0,10.59,1.72,0.0
20160422:2230,0.0,0.0,0.0,9.6,1.66,0.0
20160422:2330,0.0,0.0,0.0,8.86,1.59,0.0
20160423:0030,0.0,0.0,0.0,8.37,1.38,0.0
20160423:0130,0.0,0.0,0.0,8.21,1.03,0.0
20160423:0230,0.0,0.0,0.0,8.42,0.69,0.0
20160423:0330,0.0,0.0,0.0,7.82,0.76,0.0
20160423:0430,9.24,10.05,2.44,6.89,1.1,0.0
20160423:0530,199.56,67.22,12.26,6.86,1.03,0.0
20160423:0630,530.6,149.34,22.26,8.48,0.69,0.0
20160423:0730,1061.48,280.32,32.03,9.89,0.69,0.0
20160423:0830,1548.04,404.87,41.06,11.41,0.76,0.0
20160423:0930,1611.4,424.69,48.56,12.54,0.83,0.0
20160423:1030,2280.96,608.05,53.35,13.01,0.62,0.0
20160423:1130,2250.68,597.02,54.22,13.86,1.17,0.0
20160423:1230,1808.52,476.2,50.9,14.24,1.52,0.0
20160423:1330,1339.8,353.78,44.34,14.07,1.59,0.0
20160423:1430,868.84,234.87,35.82,13.73,1.86,0.0
20160423:1530,393.68,116.93,26.27,12.73,1.93,0.0
20160423:1630,164.0,58.72,16.32,11.11,2.07,0.0
20160423:1730,10.44,10.63,6.38,9.73,2.9,0.0
20160423:1830,0.0,0.0,-3.17,7.94,3.86,0.0
20160423:1930,0.0,0.0,0.0,5.63,4.21,0.0
20160423:2030,0.0,0.0,0.0,3.95,4.07,0.0
20160423:2130,0.0,0.0,0.0,3.03,3.59,0.0
20160423:2230,0.0,0.0,0.0,2.61,3.31,0.0
20160423:2330,0.0,0.0,0.0,2.29,3.03,0.0
20160424:0030,0.0,0.0,0.0,2.08,2.28,0.0
20160424:0130,0.0,0.0,0.0,1.89,2.07,0.0
20160424:0230,0.0,0.0,0.0,1.63,1.79,0.0
20160424:0330,0.0,0.0,0.0,1.56,1.86,0.0
20160424:0430,11.12,10.63,2.72,1.29,1.72,0.0
20160424:0530,219.24,79.98,12.53,1.16,1.72,0.0
20160424:0630,1097.88,286.39,22.53,1.78,1.86,0.0
20160424:0730,1175.24,294.36,32.31,2.48,1.93,0.0
20160424:0830,2648.84,658.9,41.36,2.57,2.21,0.0
20160424:0930,3195.8,809.18,48.87,4.06,2.55,0.0
20160424:1030,3454.24,885.45,53.68,5.16,2.83,0.0
20160424:1130,3288.28,840.98,54.55,5.9,2.97,0.0
20160424:1230,2667.92,671.47,51.2,6.37,3.31,0.0
20160424:1330,2418.72,607.09,44.6,6.61,3.45,0.0
20160424:1430,1901.12,477.21,36.05,6.72,3.52,0.0
20160424:1530,1005.64,264.92,26.49,6.5,3.66,0.0
20160424:1630,414.8,129.39,16.52,5.77,3.52,0.0
20160424:1730,84.08,33.88,6.59,4.98,2.97,0.0
20160424:1830,0.0,0.0,-2.94,4.51,2.48,0.0
20160424:1930,0.0,0.0,0.0,3.12,2.28,0.0
20160424:2030,0.0,0.0,0.0,2.36,2.34,0.0
20160424:2130,0.0,0.0,0.0,1.8,2.34,0.0
20160424:2230,0.0,0.0,0.0,1.29,2.41,0.0
20160424:2330,0.0,0.0,0.0,0.77,2.41,0.0
20160425:0030,0.0,0.0,0.0,0.36,2.34,0.0
20160425:0130,0.0,0.0,0.0,0.0,2.41,0.0
20160425:0230,0.0,0.0,0.0,0.06,2.55,0.0
20160425:0330,0.0,0.0,0.0,0.0,2.76,0.0
20160425:0430,17.6,13.0,2.99,-0.5,2.41,0.0
20160425:0530,286.4,97.06,12.81,-0.32,2.48,0.0
20160425:0630,761.84,200.3,22.8,0.46,2.83,0.0
20160425:0730,1510.8,373.71,32.59,0.9,2.76,0.0
20160425:0830,2286.88,564.65,41.65,1.9,2.76,0.0
20160425:0930,3248.36,816.43,49.19,3.11,2.97,0.0
20160425:1030,3471.92,883.74,54.01,4.38,3.24,0.0
20160425:1130,3102.24,782.1,54.87,5.39,3.66,0.0
20160425:1230,2988.28,751.09,51.48,5.65,3.86,0.0
20160425:1330,2801.56,702.49,44.85,5.93,3.93,0.0
20160425:1430,2070.52,518.28,36.27,6.19,3.79,0.0
20160425:1530,1212.16,316.72,26.7,6.15,3.72,0.0
20160425:1630,457.44,142.85,16.73,5.77,3.72,0.0
20160425:1730,59.48,26.7,6.8,4.27,3.31,0.0
20160425:1830,0.0,0.0,-2.72,3.74,2.9,0.0
20160425:1930,0.0,0.0,0.0,3.53,2.83,0.0
20160425:2030,0.0,0.0,0.0,3.01,2.83,0.0
20160425:2130,0.0,0.0,0.0,2.81,2.9,0.0
20160425:2230,0.0,0.0,0.0,2.91,2.97,0.0
20160425:2330,0.0,0.0,0.0,2.82,2.97,0.0
20160426:0030,0.0,0.0,0.0,2.83,2.97,0.0
20160426:0130,0.0,0.0,0.0,2.87,3.03,0.0
20160426:0230,0.0,0.0,0.0,2.95,3.17,0.0
20160426:0330,0.0,0.0,0.0,3.09,3.38,0.0
20160426:0430,20.16,14.08,3.27,3.16,3.52,0.0
20160426:0530,292.92,94.53,13.07,3.62,3.59,0.0
20160426:0630,1179.32,308.21,23.07,4.65,3.52,0.0
20160426:0730,2129.8,535.26,32.86,6.63,3.52,0.0
20160426:0830,2079.52,521.49,41.94,8.11,4.9,0.0
20160426:0930,1921.72,481.42,49.5,8.39,5.66,0.0
20160426:1030,2925.48,735.34,54.34,8.33,5.52,0.0
20160426:1130,2832.36,712.51,55.19,9.09,5.59,0.0
20160426:1230,1398.76,352.07,51.77,7.27,4.69,0.0
20160426:1330,1361.2,341.8,45.1,5.72,3.66,0.0
20160426:1430,1043.16,267.32,36.5,5.31,3.45,0.0
20160426:1530,506.96,140.42,26.91,4.99,3.03,0.0
20160426:1630,284.88,89.17,16.94,4.45,1.93,0.0
20160426:1730,49.96,23.83,7.01,4.1,1.59,0.0
20160426:1830,0.0,0.0,-2.5,3.58,1.66,0.0
20160426:1930,0.0,0.0,0.0,1.7,1.72,0.0
20160426:2030,0.0,0.0,0.0,1.48,1.59,0.0
20160426:2130,0.0,0.0,0.0,1.28,1.79,0.0
20160426:2230,0.0,0.0,0.0,0.84,1.59,0.0
20160426:2330,0.0,0.0,0.0,0.82,1.86,0.0
20160427:0030,0.0,0.0,0.0,0.89,2.21,0.0
20160427:0130,0.0,0.0,0.0,0.69,1.93,0.0
20160427:0230,0.0,0.0,0.0,0.67,2.55,0.0
20160427:0330,0.0,0.0,0.0,0.58,2.55,0.0
20160427:0430,24.84,15.57,3.53,0.44,2.55,0.0
20160427:0530,206.84,66.32,13.33,0.46,2.55,0.0
20160427:0630,706.44,186.87,23.33,1.14,2.21,0.0
20160427:0730,1648.56,406.96,33.13,1.54,3.1,0.0
20160427:0830,2764.12,683.44,42.23,2.62,3.38,0.0
20160427:0930,3321.36,833.78,49.8,3.71,3.72,0.0
20160427:1030,4040.52,1030.09,54.66,4.55,4.28,0.0
20160427:1130,3987.0,1013.74,55.51,5.56,4.9,0.0
20160427:1230,3823.64,968.65,52.05,6.28,5.17,0.0
20160427:1330,3251.12,816.1,45.35,6.91,5.24,0.0
20160427:1430,2315.52,578.52,36.72,7.11,5.17,0.0
20160427:1530,1443.76,376.46,27.12,6.9,5.03,0.0
20160427:1630,463.24,155.44,17.14,6.46,4.83,0.0
20160427:1730,77.96,32.22,7.22,5.74,4.07,0.0
20160427:1830,0.0,0.0,-2.27,4.7,3.24,0.0
20160427:1930,0.0,0.0,0.0,3.17,2.83,0.0
20160427:2030,0.0,0.0,0.0,2.31,2.41,0.0
20160427:2130,0.0,0.0,0.0,1.48,2.14,0.0
20160427:2230,0.0,0.0,0.0,0.59,2.0,0.0
20160427:2330,0.0,0.0,0.0,-0.15,1.86,0.0
20160428:0030,0.0,0.0,0.0,-1.02,1.72,0.0
20160428:0130,0.0,0.0,0.0,-1.83,1.59,0.0
20160428:0230,0.0,0.0,0.0,-2.44,1.59,0.0
20160428:0330,0.0,0.0,0.0,-2.94,1.59,0.0
20160428:0430,30.6,17.27,3.8,-3.19,1.52,0.0
20160428:0530,387.04,130.18,13.59,-2.42,1.24,0.0
20160428:0630,1209.08,313.02,23.59,0.62,0.9,0.0
20160428:0730,1981.48,499.3,33.4,3.65,1.38,0.0
20160428:0830,2652.36,674.76,42.5,5.32,1.79,0.0
20160428:0930,3078.88,796.12,50.11,6.55,1.93,0.0
20160428:1030,3252.96,846.58,54.98,7.54,2.21,0.0
20160428:1130,3301.8,866.03,55.82,8.28,2.0,0.0
20160428:1230,3007.88,787.42,52.33,8.86,1.72,0.0
20160428:1330,2576.12,667.35,45.6,9.19,1.52,0.0
20160428:1430,1952.4,502.56,36.94,9.19,1.52,0.0
20160428:1530,1215.84,325.74,27.32,9.07,1.86,0.0
20160428:1630,404.76,136.32,17.34,8.33,2.21,0.0
20160428:1730,77.16,32.18,7.43,7.15,1.79,0.0
20160428:1830,0.0,0.0,-2.05,6.1,1.38,0.0
20160428:1930,0.0,0.0,0.0,5.06,1.59,0.0
20160428:2030,0.0,0.0,0.0,3.31,1.45,0.0
20160428:2130,0.0,0.0,0.0,2.15,1.38,0.0
20160428:2230,0.0,0.0,0.0,1.0,1.52,0.0
20160428:2330,0.0,0.0,0.0,0.28,1.59,0.0
20160429:0030,0.0,0.0,0.0,-0.08,1.52,0.0
20160429:0130,0.0,0.0,0.0,-0.5,1.52,0.0
20160429:0230,0.0,0.0,0.0,-1.05,1.45,0.0
20160429:0330,0.0,0.0,0.0,-1.51,1.38,0.0
20160429:0430,30.08,17.19,4.06,-1.77,1.38,0.0
20160429:0530,375.64,133.59,13.84,-0.8,1.1,0.0
20160429:0630,1386.76,364.41,23.84,2.77,0.83,0.0
20160429:0730,2348.24,605.77,33.66,6.08,0.69,0.0
20160429:0830,3105.16,814.7,42.78,8.12,1.31,0.0
20160429:0930,3538.88,945.45,50.4,9.55,1.66,0.0
20160429:1030,3777.36,1028.59,55.29,10.66,1.59,0.0
